xRV Of Event (Count Ind),count,mean,25%,50%,75%,min,max
-0.3802,423.0,0.922365443978345,0.9170450153431828,0.922254731212844,0.9283699676230912,0.8979037333190109,0.9545108401995379
-0.375,1163.0,0.9228625301205114,0.9159606942544987,0.9228696561017549,0.9298871818309689,0.8953994210799782,0.9533876412325022
-0.12,426.0,0.9212990113957611,0.915643773076512,0.9216874674894395,0.9273219094601821,0.8881556262228503,0.9560391201653381
-0.06,1863.0,0.9225779795138985,0.915755561573991,0.9224910109123953,0.9294949793707165,0.8893870791503284,0.9557122896096202
-0.03,1591.0,0.9232014708567855,0.9172154568586024,0.9233781368056759,0.929539539183866,0.8964194230482061,0.9550127127826897
0.055,3886.0,0.9221653147399157,0.9151716460531772,0.9223641050054312,0.9293231020103955,0.881236894660667,0.9644580584585138
0.39687,317.0,0.9225012468948027,0.9147617814422199,0.9228878170829569,0.9292520417915195,0.8917829457907502,0.9514325074612843
0.418,45.0,0.9210830397731539,0.9152257817811934,0.9225852393117188,0.9264529393719338,0.895779481985056,0.9455663344755759
0.5888,449.0,0.9226080167158756,0.9159857433362145,0.9220029008891347,0.9288040366304763,0.8964826112988844,0.9604788901724283
0.6,51.0,0.9240371674528203,0.9173217484902518,0.9249297359590024,0.9284015043881564,0.9034174331133358,0.9495813485154979
0.891,103.0,0.9219541523402608,0.9159081611936927,0.9220230978470584,0.9285406381463325,0.8919509013683891,0.9433865027045769
1.183,11.0,0.9203582194202645,0.9142747932102882,0.9218801332260487,0.9255902324713914,0.9005741636987931,0.9391564031858604
1.459,70.0,0.922394173012568,0.9159677572367959,0.9235884822882863,0.9278820633842328,0.9064427580549249,0.9404235552633051
