rank,model_family,feature_set,feature_count,model_name,model_display_name,mean_exact_accuracy,std_exact_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_log_loss,std_log_loss,mean_top_2_accuracy,std_top_2_accuracy,mean_class_step_mae,std_class_step_mae,mean_expected_xrv_mae,std_expected_xrv_mae,mean_best_epoch,std_best_epoch,mean_epochs_trained,std_epochs_trained,mean_best_val_loss,std_best_val_loss,oof_exact_accuracy,oof_balanced_accuracy,oof_log_loss,oof_top_2_accuracy,oof_class_step_mae,oof_expected_xrv_mae
1,tree,Set B,30,random_forest,Random Forest,0.49146454968142106,0.010479865007340081,0.14101836375132284,0.005043010691212347,1.7478890874116337,0.04524614749570974,0.6492028254166544,0.011509488247466672,1.2727317879204822,0.027921531516491217,0.15428467589188427,0.003077570903420802,,,,,,,0.4916243897769695,0.14129645114255,1.7471646414915565,0.6494687470087106,1.272326983823107,0.15423143618590068
2,tree,Set E,18,random_forest,Random Forest,0.49343737187092973,0.006737964623756412,0.14219477931062413,0.003380982860134372,1.7675444357233256,0.055073109635730186,0.6505397202588875,0.009845241120275289,1.2703956482719558,0.015504750141134643,0.15420690860337805,0.0033913879643577565,,,,,,,0.49353881497080504,0.14251989779712398,1.7675014961885682,0.6507131233847038,1.2701253948501963,0.15414490567098643
3,tree,Set C,31,random_forest,Random Forest,0.4903042136946703,0.011532488201520193,0.14061930434195805,0.005636039800714629,1.7707429292764623,0.0638710841236268,0.6432930262158203,0.010136368698387962,1.281766096124989,0.03399846456852337,0.15440709958011883,0.0033659123045553583,,,,,,,0.49047573466066813,0.14094185088463773,1.7695072968832914,0.6435340289078204,1.2813247822341343,0.15434135238812652
4,tree,Set A,17,random_forest,Random Forest,0.49160136298559315,0.00811944825094927,0.14161484131151408,0.0037076788949981505,1.7734061098909426,0.05550706154372223,0.6513874036481258,0.00855762302866962,1.2844994993044418,0.02176559354552132,0.1540855694664275,0.003239418892068321,,,,,,,0.49172011103666124,0.1418858145062378,1.7735889189979364,0.6515746147219298,1.2841006987651957,0.1540302139700253
5,tree,Set D,12,random_forest,Random Forest,0.4121573022711803,0.008914618874249164,0.12243067316104159,0.004283329889726554,2.1812023101357325,0.07342070526583326,0.5701413214624663,0.008137989886633553,1.4545964328944012,0.02364727553259003,0.1626125389221232,0.0026518483061599746,,,,,,,0.41236718675217765,0.12273067041955742,2.180665513967972,0.5703072652436106,1.4541973772374845,0.16256422443692167
