,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0,0,0,28,21,44,0,0,0,0,0,0,0
1,0,4,0,124,77,74,0,0,0,0,0,0,0
2,0,0,0,30,25,41,0,0,0,0,0,0,0
3,0,9,0,284,63,70,0,0,0,0,0,0,0
4,0,6,0,155,97,93,0,0,0,0,0,0,0
5,0,2,0,64,49,793,0,0,0,0,0,0,0
6,0,0,0,7,7,57,0,0,0,0,0,0,0
7,0,0,0,0,0,11,0,0,0,0,0,0,0
8,0,1,0,57,19,25,0,0,0,0,0,0,0
9,0,1,0,6,2,4,0,0,0,0,0,0,0
10,0,0,0,15,4,3,0,0,0,0,0,0,0
11,0,0,0,1,1,0,0,0,0,0,0,0,0
12,0,1,0,5,9,1,0,0,0,0,0,0,0
