,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0,0,0,30,20,43,0,0,0,0,0,0,0
1,0,3,0,132,71,73,0,0,0,0,0,0,0
2,0,1,0,29,26,40,0,0,0,0,0,0,0
3,0,3,0,296,65,62,0,0,0,0,0,0,0
4,0,4,0,156,95,96,0,0,0,0,0,0,0
5,0,4,0,69,48,787,0,0,0,0,0,0,0
6,0,0,0,8,3,60,0,0,0,0,0,0,0
7,0,0,0,0,0,11,0,0,0,0,0,0,0
8,0,1,0,60,16,25,0,0,0,0,0,0,0
9,0,1,0,6,3,3,0,0,0,0,0,0,0
10,0,1,0,15,3,3,0,0,0,0,0,0,0
11,0,0,0,1,1,0,0,0,0,0,0,0,0
12,0,0,0,6,8,2,0,0,0,0,0,0,0
